,family,steel,carbon,hardness,temper_rolling,condition,formability,strength,non-ageing,surface-quality,bf,bt,bw/me,bl,cbond,ferro,blue/bright/varn/clean,shape,thick,width,len,bore,recozimento,thick_q,width_q,len_q
632,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,60.0,0.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_01
633,?,A,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,3.2,60.0,0.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_01
634,?,A,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,3.2,60.0,0.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_01
635,?,K,55,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,1.0,900.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
636,?,K,55,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,1.0,900.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
637,?,K,55,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,1.0,900.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
638,?,K,55,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,1.0,900.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
639,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
640,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
641,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
642,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
643,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,SHEET,1.6,610.0,762.0,0,ruim,grupo_thick_04,grupo_width_02,grupo_len_02
644,?,R,0,0,?,S,2.0,0,?,?,?,Y,?,?,?,?,?,SHEET,0.8,1300.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
645,?,R,0,0,?,S,2.0,0,?,?,?,Y,?,?,?,?,?,SHEET,0.8,1300.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
646,?,R,0,0,?,S,2.0,0,?,?,?,?,B,Y,?,?,?,SHEET,0.8,1300.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
647,?,R,0,0,?,S,2.0,0,?,?,?,?,B,Y,?,?,?,SHEET,0.8,1300.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
648,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,SHEET,0.301,1320.0,4880.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_03
649,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
650,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
651,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
652,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
653,?,A,0,50,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
654,?,A,0,50,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
655,?,A,0,50,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
656,?,A,0,50,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
657,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
658,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
659,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
660,?,A,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
661,?,?,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
662,?,?,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
663,?,?,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
664,?,?,0,50,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,0.601,610.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
665,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
666,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
667,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
668,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
669,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
670,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
671,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
672,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
673,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
674,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
675,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
676,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
677,?,A,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
678,?,A,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
679,?,A,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
680,?,A,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,3.2,1320.0,762.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_02
681,?,M,0,0,?,?,?,600,?,G,?,Y,?,?,?,?,?,COIL,1.3,1090.0,0.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_01
682,?,M,0,0,?,?,?,600,?,G,?,Y,?,?,?,?,?,SHEET,0.9,610.0,1220.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_03
683,?,M,0,0,?,?,?,350,?,G,?,?,?,?,?,?,?,COIL,1.399,609.9,0.0,0,ideal,grupo_thick_03,grupo_width_02,grupo_len_01
684,?,R,0,0,?,S,3.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.599,610.0,761.0,0,ruim,grupo_thick_04,grupo_width_02,grupo_len_02
685,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
686,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
687,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
688,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
689,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
690,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
691,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
692,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
693,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
694,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
695,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
696,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
697,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
698,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
699,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
700,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
701,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
702,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
703,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
704,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
705,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
706,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
707,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
708,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
709,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
710,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
711,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
712,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
713,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
714,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
715,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
716,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
717,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
718,?,R,0,0,?,S,2.0,0,?,E,?,?,B,?,Y,?,?,COIL,0.7,1220.0,0.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
719,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,SHEET,0.599,610.0,761.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
720,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6990000000000001,610.0,400.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
721,?,A,0,45,?,S,?,0,?,D,?,?,?,?,?,?,?,SHEET,1.6,1320.0,612.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
722,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.5,609.9,612.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
723,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.5,609.9,612.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
724,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,Y,?,SHEET,0.5,609.9,612.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
725,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,Y,?,SHEET,0.5,609.9,612.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
726,?,A,0,45,?,S,?,0,?,D,?,?,B,?,?,?,?,COIL,0.301,1320.0,0.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
727,?,K,65,0,?,?,?,0,?,?,?,?,M,?,?,?,?,COIL,3.2,640.0,0.0,500,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
728,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,COIL,0.6,249.9,0.0,0,ideal,grupo_thick_01,grupo_width_01,grupo_len_01
729,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
730,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
731,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.7,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
732,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.7,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
733,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,Y,?,?,?,SHEET,3.2,1300.0,762.0,0,mediano,grupo_thick_06,grupo_width_03,grupo_len_02
734,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
735,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
736,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
737,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
738,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
739,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
740,?,R,0,0,?,S,3.0,0,?,?,?,?,B,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
741,?,R,0,0,?,S,3.0,0,?,?,?,?,B,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
742,?,R,0,0,?,S,3.0,0,?,?,?,?,B,Y,?,?,?,SHEET,1.599,1320.0,762.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_02
743,?,A,0,60,T,?,?,0,N,G,?,?,?,?,?,?,?,COIL,1.9,1135.0,0.0,600,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
744,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
745,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
746,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
747,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
748,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
749,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
750,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
751,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
752,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
753,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
754,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
755,ZS,R,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
756,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
757,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
758,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
759,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
760,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.9009999999999999,966.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
761,ZS,A,0,0,?,S,5.0,0,N,E,?,?,?,?,?,?,?,COIL,0.8,75.0,0.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_01
762,ZS,A,0,0,?,S,5.0,0,N,E,?,?,?,?,?,?,?,COIL,0.8,75.0,0.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_01
763,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,COIL,0.8,75.0,0.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_01
764,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,COIL,0.8,75.0,0.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_01
765,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
766,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
767,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
768,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
769,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
770,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
771,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
772,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
773,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
774,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
775,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
776,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
777,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
778,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
779,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
780,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
781,ZS,A,0,50,T,?,?,0,?,E,Y,?,?,?,?,?,?,SHEET,0.601,1250.0,762.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_02
782,?,A,0,60,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.799,609.0,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
783,?,R,6,0,T,?,?,0,?,?,Y,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
784,?,R,6,0,T,?,?,0,?,?,Y,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
785,?,R,6,0,T,?,?,0,?,?,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
786,?,R,6,0,T,?,?,0,?,?,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
787,ZS,A,0,50,T,?,?,0,?,E,Y,?,?,?,Y,?,?,COIL,0.6,20.0,0.0,0,ideal,grupo_thick_01,grupo_width_01,grupo_len_01
788,?,K,45,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,0.6,900.0,0.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_01
789,?,K,45,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,0.6,900.0,0.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_01
790,?,K,45,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,0.6,900.0,0.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_01
